T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
15,52.75,0.06666666666666667,0.0189573459716,14.0198258395,0.944032299473,697.7577310834463,0.82198708782,4.61477369402870,-6.15144452018e-08,-1.68533806702e-07,2.73936359707e-11
15,52.5,0.06666666666666667,0.0190476190476,14.0416047361,0.943802068137,698.8024984304552,0.809291614476,4.59910551819087,-7.36756076555e-08,-7.07995939298e-07,-1.5589474156e-12
15,52.25,0.06666666666666667,0.0191387559809,14.0120893871,0.943569874778,698.1001262250766,0.817737402047,4.56570809118161,-6.40874694491e-08,-3.08944653129e-07,6.317307788e-13
15,52.0,0.06666666666666667,0.0192307692308,13.9902373187,0.943335694736,697.6189959675048,0.822952993864,4.53844038199543,-6.5291406979e-08,-4.87402080789e-08,-3.86433940402e-13
15,51.75,0.06666666666666667,0.0193236714976,14.003032153,0.943099628754,698.3964010811055,0.813860622785,4.51675721569255,-6.84592044686e-08,-4.31958860277e-07,-1.16406884132e-13
15,51.5,0.06666666666666667,0.0194174757282,13.9716861966,0.942861500583,697.5774262878309,0.823009891637,4.48751097700707,-6.5463244305e-08,6.25080404223e-09,-4.69242700252e-14
15,51.25,0.06666666666666667,0.019512195122,13.9631190889,0.942621341243,697.5870107521696,0.822709415645,4.46196870393431,-6.7768741423e-08,1.91323659605e-08,-1.26012811297e-11
15,51.0,0.06666666666666667,0.0196078431373,13.9562311712,0.942379210118,697.6631513166619,0.821696623153,4.43633933325861,-6.50581748122e-08,-4.62861154027e-10,-2.53028153985e-12
15,50.75,0.06666666666666667,0.0197044334975,13.9727881399,0.942134957496,698.5917176607014,0.810777889558,4.41489964765562,-7.06932361992e-08,-4.67989067667e-07,-9.87543380404e-13
15,50.5,0.06666666666666667,0.019801980198,13.970140107,0.941888605944,698.8138045997687,0.807831102323,4.39115969714702,-7.29478375651e-08,-5.74057552201e-07,-2.04541938942e-12
15,50.25,0.06666666666666667,0.0199004975124,13.931801096,0.9416400726,697.7617125000697,0.820027493781,4.35904032535475,-6.66677121056e-08,4.64161746648e-09,-2.64180344267e-12
15,50.0,0.06666666666666667,0.02,13.9266536406,0.94138940828,697.9133917883597,0.81815318607,4.33318606290407,-6.71116651753e-08,-5.39374341602e-08,5.60072821454e-14
15,49.75,0.06666666666666667,0.0201005025126,13.935565429,0.941136560214,698.5792431245663,0.810211031185,4.30998556446141,-7.08056811295e-08,-3.88116423016e-07,1.33212885167e-13
15,49.5,0.06666666666666667,0.020202020202,13.9083012319,0.940881471417,697.9176163235916,0.817700390639,4.28109801128485,-6.80990887878e-08,-1.89063352186e-08,-4.81364947902e-13
15,49.25,0.06666666666666667,0.0203045685279,13.8990628374,0.940624150957,697.9208984780653,0.817459090928,4.25496450878574,-6.80932911688e-08,-1.67244537853e-09,-7.95686433408e-13
15,49.0,0.06666666666666667,0.0204081632653,13.8826526665,0.94036454266,697.6439359882296,0.820228770331,4.22923635218800,-6.91695178977e-08,1.56544161213e-07,5.54609136394e-12
15,48.75,0.06666666666666667,0.0205128205128,13.8912425071,0.94010262897,698.3391696200608,0.812295511891,4.20311296832213,-6.94802972052e-08,-1.82725502273e-07,1.43024481147e-13
15,48.5,0.06666666666666667,0.020618556701,13.8741086071,0.939838363852,698.0515825926452,0.815372505804,4.17615834752731,-6.92791893518e-08,-1.18044774696e-08,-9.31026089557e-15
15,48.25,0.06666666666666667,0.020725388601,13.8502682426,0.939571768795,697.4822977786492,0.82124374416,4.15138313920017,-6.92975210545e-08,2.95110273113e-07,6.8123284791e-13
15,48.0,0.06666666666666667,0.0208333333333,13.8602848571,0.939302696008,698.259965186086,0.812588984264,4.12338358748598,-6.95417482707e-08,-8.23303200123e-08,-8.03968003282e-13
15,47.75,0.06666666666666667,0.020942408377,13.8553206497,0.9390311896,698.4414300725002,0.810273830984,4.09716332324783,-7.18264538628e-08,-1.60069466017e-07,-6.20420381736e-13
15,47.5,0.06666666666666667,0.0210526315789,13.8399240927,0.93875724016,698.2285936859654,0.812515476214,4.07009659429499,-7.11108216193e-08,-2.60141023459e-08,1.68054545974e-12
15,47.25,0.06666666666666667,0.021164021164,13.8379347289,0.938480802808,698.5298139746889,0.808810324537,4.04388404096021,-7.03984092235e-08,-1.68360310532e-07,-9.97535387626e-14
15,47.0,0.06666666666666667,0.0212765957447,13.838099979,0.938201811013,698.9054339963244,0.804044119745,4.01880755197913,-7.21040075761e-08,-3.58615059556e-07,-4.13347134298e-12
15,46.75,0.06666666666666667,0.0213903743316,13.7947034114,0.937920245254,697.6037909571938,0.818575275951,3.99205882415778,-7.10260171773e-08,3.57110185088e-07,-1.02787223177e-12
15,46.5,0.06666666666666667,0.0215053763441,13.8158382609,0.937636009748,698.8329381853456,0.804532376339,3.96416601256007,-7.21208984874e-08,-2.75970483703e-07,-1.09916242774e-12
15,46.25,0.06666666666666667,0.0216216216216,13.8060529389,0.937349170012,698.8489275050607,0.804119202032,3.93708028255800,-7.12826628773e-08,-2.64529113376e-07,-5.72713196312e-11
15,46.0,0.06666666666666667,0.0217391304348,13.7863123374,0.937059607015,698.4892883153054,0.808189707517,3.90891256057547,-7.10321653363e-08,-4.28884716984e-08,8.72274474872e-13
15,45.75,0.06666666666666667,0.0218579234973,13.777377216,0.936767347222,698.5425413947515,0.807335775629,3.88181717600576,-7.0404289797e-08,-5.11979932894e-08,8.36053448694e-13
15,45.5,0.06666666666666667,0.021978021978,13.7680064113,0.93647231707,698.5823161672755,0.806639467202,3.85464209577758,-6.988910618e-08,-5.18432418128e-08,-4.68833305511e-13
15,45.25,0.06666666666666667,0.0220994475138,13.7581980366,0.936174467927,698.6083900692365,0.806102735625,3.82738731156798,-7.00231963759e-08,-4.46901240121e-08,2.48953635484e-12
15,45.0,0.06666666666666667,0.0222222222222,13.7499783786,0.935873767944,698.6998012190786,0.804796418922,3.80013148458622,-7.03598128996e-08,-7.37546990505e-08,-3.0957042485e-11
15,44.75,0.06666666666666667,0.0223463687151,13.7414061093,0.935570203101,698.7796972610877,0.803607506549,3.77281587691977,-6.90900495596e-08,-9.70572570262e-08,5.41677813715e-13
15,44.5,0.06666666666666667,0.0224719101124,13.7474843197,0.935263695888,699.4107849230028,0.795483740763,3.74823132583148,-7.25905990975e-08,-4.45855298691e-07,2.73142619633e-13
15,44.25,0.06666666666666667,0.0225988700565,13.7083490543,0.93495419305,698.3168786242817,0.808452742057,3.71836679757552,-6.94321571782e-08,2.03603133299e-07,-7.72437669383e-14
15,44.0,0.06666666666666667,0.0227272727273,13.690188598,0.934641733197,698.0098647681485,0.811530233127,3.69254360533338,-6.83417329697e-08,3.90820992599e-07,1.33032473926e-13
15,43.75,0.06666666666666667,0.0228571428571,13.697717186,0.934326088506,698.7674466358521,0.802797495802,3.66250222413502,-6.88167335887e-08,8.4529917669e-11,2.06859529506e-12
15,43.5,0.06666666666666667,0.0229885057471,13.6833820037,0.934007327347,698.635175915878,0.80408943689,3.63494209772233,-7.32259516889e-08,9.76141361904e-08,-9.20735709897e-13
15,43.25,0.06666666666666667,0.0231213872832,13.6820073663,0.933685577612,699.021712288338,0.79924619221,3.60717893271572,-6.67773267772e-08,-1.00359515556e-07,4.15500966966e-14
15,43.0,0.06666666666666667,0.0232558139535,13.676115178,0.933360546399,699.2295726048025,0.796438339521,3.57977330666794,-6.56725179858e-08,-1.99477620949e-07,-9.52612988492e-13
15,42.75,0.06666666666666667,0.0233918128655,13.6922169071,0.933032272888,700.2272688548923,0.782759994093,3.56021550888396,-7.64401498827e-08,-8.09891898505e-07,-1.02473585173e-13
15,42.5,0.06666666666666667,0.0235294117647,13.6577496561,0.932700665921,697.5667033949862,0.814338001388,3.53216987566213,-5.05253724107e-08,7.67409542709e-07,-9.73192880449e-13
15,42.25,0.06666666666666667,0.0236686390533,13.6543087589,0.93236566552,699.7042908448936,0.789575690289,3.49775042052374,-6.67902825199e-08,-4.20466196811e-07,-2.52488308039e-12
15,42.0,0.06666666666666667,0.0238095238095,13.6422978126,0.932027307936,699.6917281826052,0.789503160912,3.46929908363796,-6.46105164644e-08,-3.88464791785e-07,2.84920559368e-11
15,41.75,0.06666666666666667,0.0239520958084,13.6316314329,0.931685472738,699.7329419894755,0.788715498203,3.44115377987906,-6.406448015e-08,-3.90134018438e-07,-9.445222382e-14
15,41.5,0.06666666666666667,0.0240963855422,13.6084742609,0.931340138181,699.2974768009856,0.794078097162,3.41104555640684,-5.95094739951e-08,-9.55819142293e-08,-1.66672231572e-14
15,41.25,0.06666666666666667,0.0242424242424,13.6094268626,0.930991235338,699.7933051384223,0.787422964782,3.38454159446800,-6.06381677432e-08,-3.79084387615e-07,-5.28868615568e-13
15,41.0,0.06666666666666667,0.0243902439024,13.5764463806,0.930638689606,698.9647596623957,0.79757451627,3.35466493050845,-5.74812814e-08,1.52929373995e-07,-3.52579077045e-13
15,40.75,0.06666666666666667,0.0245398773006,13.5968378156,0.930282503326,700.2247895778615,0.781022339049,3.33066018130878,-6.12345943922e-08,-6.11327078642e-07,4.66821026279e-13
15,40.5,0.06666666666666667,0.0246913580247,13.5879753167,0.929922539938,700.3493947090078,0.779010464797,3.30308689713994,-6.14233412827e-08,-6.70409144755e-07,1.62467261866e-13
15,40.25,0.06666666666666667,0.0248447204969,13.5506888728,0.929558622141,699.4003206892746,0.791457453811,3.26908140242536,-6.05281609486e-08,-3.0408056643e-08,3.18023385404e-13
15,40.0,0.06666666666666667,0.025,13.5472068464,0.929191100864,699.7530585420819,0.786682178923,3.24115635089203,-5.32104097571e-08,-2.24708139071e-07,2.93820523467e-13
15,39.75,0.06666666666666667,0.0251572327044,13.5289575274,0.928819491068,699.524917682549,0.789339355901,3.21197596491925,-5.40990040058e-08,-5.45142894053e-08,2.18461360113e-12
15,39.5,0.06666666666666667,0.0253164556962,13.5278862017,0.928444049269,699.9793283715239,0.783148475492,3.18450401834106,-4.77248014177e-08,-3.17799897534e-07,-2.07337098879e-12
15,39.25,0.06666666666666667,0.0254777070064,13.5085614285,0.928064440233,699.7204415639354,0.786289018682,3.15477947130417,-4.46312417399e-08,-1.23498618673e-07,3.73379278884e-12
15,39.0,0.06666666666666667,0.025641025641,13.4917128061,0.927680715117,699.5562454434665,0.78809261217,3.12584914522846,-4.23615782749e-08,7.51164633318e-09,5.86877768605e-13
15,38.75,0.06666666666666667,0.0258064516129,13.5159180647,0.927292882383,700.9642280464562,0.768214441325,3.10644249641835,-5.13686910453e-08,-9.21826790957e-07,-2.03172895175e-12
15,38.5,0.06666666666666667,0.025974025974,13.4682621545,0.926900602802,699.6558721262727,0.786249173677,3.06820252994037,-3.90729658217e-08,4.6846348288e-10,3.93296506473e-14
15,38.25,0.06666666666666667,0.0261437908497,13.4484936191,0.926504136672,699.3769195243888,0.789403194654,3.03978603944592,-3.45311136016e-08,2.03519867975e-07,2.70145017467e-13
15,38.0,0.06666666666666667,0.0263157894737,13.4456440957,0.926103192109,699.8082611670453,0.783708926637,3.01038276734893,-3.28310844974e-08,-4.01528537255e-08,-7.11930514541e-14
15,37.75,0.06666666666666667,0.0264900662252,13.4341537871,0.925697813846,699.8842916126432,0.7824284565,2.98141703183724,-2.86904270023e-08,-6.05166037593e-08,-3.05928893329e-13
15,37.5,0.06666666666666667,0.0266666666667,13.4258522114,0.925287868049,700.0941440891099,0.779368267355,2.95265574073098,-2.53647416169e-08,-1.69715475235e-07,5.79897241337e-13
15,37.25,0.06666666666666667,0.0268456375839,13.4069116188,0.924873260204,699.8761916019408,0.781923372422,2.92326778909662,-2.24280933976e-08,3.43798960413e-09,1.75198744401e-12
15,37.0,0.06666666666666667,0.027027027027,13.3940373261,0.924453858066,699.9107566475757,0.781166961956,2.89415066087433,-2.47321011989e-08,1.07346781659e-08,-1.35613742458e-13
15,36.75,0.06666666666666667,0.0272108843537,13.3817177357,0.924029709043,699.973176541297,0.780045188677,2.86499038902052,-2.3442172592e-08,-1.25175587736e-10,-6.63358257214e-15
