28, 120, 25, 0.8000000000000004, 0.9356481084195893, 5.960781285161132
28, 118, 25, 0.8000000000000004, 0.9346091267695072, 5.881910210311296
28, 116, 25, 0.8000000000000004, 0.9335361908739592, 5.801622257548614
28, 114, 25, 0.8000000000000004, 0.9324276164090088, 5.719887235691132
28, 112, 25, 0.8000000000000004, 0.9312816063387436, 5.6366747135984125
28, 110, 25, 0.8000000000000004, 0.9300962413788537, 5.551954092352821
28, 108, 25, 0.8000000000000004, 0.928869469481197, 5.465694689954122
28, 106, 16, 0.8000000000000004, 0.9269704436930045, 5.377098664054281
28, 104, 16, 0.8000000000000004, 0.9256382525996472, 5.285536772335056
28, 102, 16, 0.8000000000000004, 0.9242567755477367, 5.19231252178222
28, 100, 16, 0.8000000000000004, 0.922823239307425, 5.097396235584344
28, 98, 16, 0.8000000000000004, 0.9213346597213192, 5.000758950836911
28, 96, 16, 0.8000000000000004, 0.9197878213813471, 4.902372640848599
28, 94, 16, 0.8000000000000004, 0.9181792549222239, 4.802210470600532
28, 92, 16, 0.8000000000000004, 0.9165052116048996, 4.700247089448341
28, 90, 16, 0.8000000000000004, 0.9147616348069612, 4.596458966690939
28, 88, 16, 0.8000000000000004, 0.9129441279752876, 4.490824775493779
28, 86, 16, 0.8000000000000004, 0.9110479185223317, 4.383325831627622
28, 84, 16, 0.8000000000000004, 0.9090678170594849, 4.273946594674782
28, 82, 16, 0.8000000000000004, 0.9069981712561329, 4.1626752395147655
28, 80, 16, 0.8000000000000004, 0.9048328134893449, 4.049504309360433
28, 78, 16, 0.8000000000000004, 0.9025650012916807, 3.9344314532663427
28, 76, 16, 0.8000000000000004, 0.9001873494292572, 3.817460278623085
28, 74, 16, 0.8000000000000004, 0.8976917522354841, 3.6986013085911833
28, 72, 16, 0.8000000000000004, 0.8950692945278235, 3.577873072828039
28, 70, 16, 0.8000000000000004, 0.8923101491418962, 3.455303346489435
28, 68, 16, 0.8000000000000004, 0.8894034587092666, 3.330930553468717
28, 66, 16, 0.8000000000000004, 0.8863371988236476, 3.204805354029158
28, 64, 16, 0.8100000000000004, 0.8849797648795928, 3.0768992765792236
28, 62, 16, 0.8100000000000004, 0.8816022223935208, 2.9473742016116997
28, 60, 16, 0.8100000000000004, 0.8780228545783518, 2.8163316579716087
28, 58, 16, 0.8100000000000004, 0.8742232790045461, 2.683891517822428
28, 56, 16, 0.8100000000000004, 0.8701828488505112, 2.5501974188645695
28, 54, 16, 0.8100000000000004, 0.8658783012543014, 2.415420075502081
28, 52, 16, 0.8100000000000004, 0.8612833378148216, 2.2797606570295286
28, 50, 16, 0.8200000000000004, 0.8585259770939847, 2.143370928513216
28, 48, 16, 0.8200000000000004, 0.8533247004429287, 2.006506717734579
28, 46, 16, 0.8200000000000004, 0.8477344735466841, 1.8695773675201321
28, 44, 16, 0.8200000000000004, 0.8417110766755973, 1.7329518025443322
28, 42, 16, 0.8300000000000004, 0.8375239020921978, 1.5969434216094496
28, 40, 16, 0.8300000000000004, 0.8305555550147368, 1.4620050095178285
28, 38, 16, 0.8300000000000004, 0.8229807118194999, 1.328798867248524
28, 36, 7, 0.8400000000000004, 0.75673144341411, 1.1962623304448226
28, 34, 7, 0.8400000000000004, 0.7451253790170287, 1.064897926756943
28, 32, 7, 0.8500000000000004, 0.7347034954328171, 0.9372982342368712
28, 30, 7, 0.8600000000000004, 0.7230358162691316, 0.8144528685314727
28, 28, 7, 0.8600000000000004, 0.7077072569901945, 0.6972324834717544
28, 26, 7, 0.8700000000000004, 0.6929790442430636, 0.5865682788616379
28, 24, 7, 0.8800000000000004, 0.6763084173110792, 0.4835351243268417
28, 22, 7, 0.9000000000000005, 0.65948602857275, 0.3891002059476733
28, 20, 7, 0.9100000000000005, 0.6377967286783829, 0.3042809870514265
28, 18, 7, 0.9300000000000005, 0.6148550660950663, 0.22990839867841395
28, 16, 7, 0.9500000000000005, 0.5878854343377313, 0.16664620223459642
28, 14, 7, 0.9800000000000005, 0.5577419232383122, 0.11482055147471716
28, 12, 7, 1.0000000000000004, 0.5200027437479822, 0.07440229079917847
28, 10, 1, 1.0000000000000004, 0.38856199434983896, 0.044423715122491096
28, 8, 1, 1.0000000000000004, 0.3266840012726575, 0.02422410382988253
