T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
60,102,0.0166666666667,0.00980392156863,32.5076536751,0.939502324828,664.4338074154592,0.794155633905,0.353720199664909,-8.13904104213e-09,-1.9883711978e-08,-2.90656387847e-13
60,104,0.0166666666667,0.00961538461538,32.5578603029,0.94053754044,664.1156136714462,0.796854562477,0.361281632288864,-1.80059776563e-08,-2.06547819518e-08,-1.61259894327e-13
60,106,0.0166666666667,0.00943396226415,32.5999664076,0.941538639379,663.7086483275746,0.79998077049,0.368736064040253,1.20733278128e-13,1.00794259851e-14,-2.8992433454e-12
60,108,0.0166666666667,0.00925925925926,32.646316823,0.942506278161,663.3958647184689,0.802557622843,0.376085397487534,-2.66932359141e-13,-2.62295973307e-14,-2.01366701091e-14
60,110,0.0166666666667,0.00909090909091,32.6915978861,0.943441938241,663.0876943607664,0.805068495798,0.383329904434654,8.62246393788e-13,1.95448884697e-13,5.32844601775e-13
60,112,0.0166666666667,0.00892857142857,32.7355757807,0.944347444685,662.784120103875,0.807515316699,0.390470514857828,-2.93850824377e-13,-2.5226171308e-14,-5.8877208664e-13
60,114,0.0166666666667,0.00877192982456,32.7783642756,0.945224192961,662.4849787230773,0.809900675871,0.397508261576133,2.34686698718e-14,8.48447008826e-15,1.4901968548e-12
60,116,0.0166666666667,0.00862068965517,32.8200677774,0.946073489077,662.1901151566798,0.812227017956,0.404444250473198,5.6972751051e-14,2.32018908639e-13,5.51378387392e-13
60,118,0.0166666666667,0.00847457627119,32.8606271874,0.94689670392,661.8994550517519,0.814496298685,0.411279654025194,-2.71382328468e-13,-2.62242608444e-15,4.41975622767e-12
60,120,0.0166666666667,0.00833333333333,32.9000912198,0.947695025095,661.6128740287265,0.816710642549,0.418015700961078,-1.14886339713e-14,-1.03970039833e-13,2.59495203103e-12
58,4,0.0172413793103,0.25,18.6668051999,0.494327258396,699.7388034907223,0.293171827506,2.61441383182144e-5,2.04333250989e-10,2.37451190423e-11,-2.32037444814e-11
58,6,0.0172413793103,0.166666666667,20.3032390584,0.57362922458,697.3476601692144,0.343819319337,0.000148192755557331,-1.4344390862e-11,-1.12825189886e-12,-1.41484046701e-14
58,8,0.0172413793103,0.125,21.5844854439,0.628690787442,695.3398726583949,0.383471984339,0.000490877940936009,-1.18829581299e-12,-1.43382954236e-13,9.0546806164e-11
58,10,0.0172413793103,0.1,22.6250132,0.669835107837,693.697329905828,0.415437867829,0.00119654025871563,-2.49034879977e-07,-1.24933775712e-07,2.58886002913e-11
58,12,0.0172413793103,0.0833333333333,23.4811321852,0.702063304499,691.9471827594161,0.4454078605,0.00239707999811405,-2.19251256696e-08,1.28817564712e-07,-6.31134033924e-13
